id,navn,fylke,kommune,addresse,aapningstider,lat,lon,url,sistEndret
66720,Kommunehuset,Hedmark,Tolga,2540 Tolga,,62.40971,10.997518,http://valglokaler.no/valglokale-forhands/kommunehuset-4/,2015-06-30
66734,Servicetorget,Hedmark,Trysil,"Storvegen 5, 2420 Trysil","Tidligstemmegivning:  •	I perioden 1. juli - 7. august 2015  •	Åpningstid mandag - fredag kl 9-15    Ordinær forhåndsstemmegivning:  •	I perioden 10. august - 11. september 2015  •	Åpningstid mandag - fredag kl 9-15  •	Utvidet åpningstid til kl 18: torsdag 27. august, tirsdag 8. september og torsdag 10. september  •	Lørdagsåpent kl 10-14: 29. august og 5. september",61.31533,12.264218,http://valglokaler.no/valglokale-forhands/servicetorget-11/,2015-07-20
66739,Servicetorget,Hedmark,Tynset,2500 Tynset,Åpningstider:  10.08. - 11.09.2015: Kl. 09.00-15.30 (hverdager)    Det er ikke anledning til å forhåndsstemme via Internett ved valget i 2015.,62.274048,10.776788,http://valglokaler.no/valglokale-forhands/servicetorget-12/,2015-06-30
66747,Biblioteket,Hedmark,Våler,"Skolevegen 7, 2436 Våler",Mandag kl. 13.00 - 19.00   Tirsdag - fredag kl. 11.00 - 15.00,60.6735877991,11.8302679062,http://valglokaler.no/valglokale-forhands/biblioteket-4/,2015-06-30
66748,Valgkontoret,Hedmark,Våler,"Vålgutua 251, 2436 Våler",Mandag - fredag kl. 08.00 - 15.30,60.67862433,11.83313443,http://valglokaler.no/valglokale-forhands/valgkontoret/,2015-06-30
66749,Servicetorget,Hedmark,Våler,"Vålgutua 251, 2436 Våler",Mandag - fredag kl. 08.00 - 15:30  I tillegg holdes åpent lørdag 05.09.15 kl. 10.00 - 16.00,60.67862433,11.83313443,http://valglokaler.no/valglokale-forhands/servicetorget-13/,2015-06-30
66751,Kommunehuset Båtsto,Oppland,Dovre,"Kongsvegen 4, 2662 Dovre",Åpningstider:  10.08. - 11.09.2015  mandag - fredag 08.00 - 15.15    Husk legitimasjon.,61.985549,9.249624,http://valglokaler.no/valglokale-forhands/kommunehuset-batsto/,2015-06-30
66754,Helsehuset Dombås,Oppland,Dovre,"Lars Moens veg 3, 2660 Dombås",Åpningstider:  10.08. - 11.09.2015   mandag - fredag 08.00 - 15.15    Husk legitimasjon.,62.075043,9.121833,http://valglokaler.no/valglokale-forhands/helsehuset-dombas/,2015-06-30
66755,Etnedalsheimen,Oppland,Etnedal,2890 Etnedal,,60.888013,9.638143,http://valglokaler.no/valglokale-forhands/etnedalsheimen/,2015-06-30
66757,Servicekontoret,Oppland,Etnedal,"Kyrkjevegen 10, 2890 Etnedal",Åpningstider:  10.08.-11.09.2015: mandag - fredag: kl.08.00 - 15.30    Utvidet åpningstid:  Lørdag 05.09.2015: kl.10.00 - 13.00,60.887115,9.641554,http://valglokaler.no/valglokale-forhands/servicekontoret-6/,2015-06-30
66760,Granheim lungesykehus,Oppland,Gausdal,"Turrsvevegen 3 B, 2656 FOLLEBU",Åpningstider:  Mandag 7. september kl. 11.00 - 12.30,61.212978,10.289297,http://valglokaler.no/valglokale-forhands/granheim-lungesykehus/,2015-07-03
66761,Forset omsorgssenter,Oppland,Gausdal,"Flatavegen 10 B, 2653 VESTRE GAUSDAL",Åpningstider:  Onsdag 9. september kl. 10.00 - 11.30,61.201258,10.139265,http://valglokaler.no/valglokale-forhands/forset-omsorgssenter/,2015-07-03
66764,Follebu omsorgssenter,Oppland,Gausdal,"Leikvollvegen 12, 2656 FOLLEBU",Åpningstider:  Mandag 7. september kl. 13.00 -14.30,61.217173,10.274878,http://valglokaler.no/valglokale-forhands/follebu-omsorgssenter/,2015-07-03
66765,Gausdal arena,Oppland,Gausdal,"Baklivegen 1477, 2651 ØSTRE GAUSDAL",Åpningstider:  Onsdag 2. september kl. 15.00 - 19.00  Tirsdag  8. september kl. 10.00 - 13.00  Onsdag 9. september kl. 15.00 - 19.00,61.22477,10.213112,http://valglokaler.no/valglokale-forhands/gausdal-arena/,2015-07-03
66766,Servicetorget Gausdal kommune,Oppland,Gausdal,"Vestringsvegen 8, 2651 Østre Gausdal",Åpningstider:  10.08.15 - 11.09.2015  Mandag-fredag kl.09.00-15.00,61.226840,10.221318,http://valglokaler.no/valglokale-forhands/servicetorget-gausdal-kommune/,2015-07-03
66769,Gjøvik rådhus,Oppland,Gjøvik,"Rådhuset,Kauffeldtsplass 1, 2815 GJØVIK",Åpningstider Gjøvik rådhus: 10.08-11.09.2015: mandag-fredag: kl.08.00-15.30 Utvidet åpningstid: 07.09-10.09.2015: kl.08.00-18.00,60.794872,10.69268,http://valglokaler.no/valglokale-forhands/forhandsstemme-egen-og-andre-kommuner/,2015-07-03
66788,Gran bibliotek,Oppland,Gran,"Skolelia 3, 2750 Gran",29.08. lørdag 10.00-14.00,60.355576,10.5765149999,http://valglokaler.no/valglokale-forhands/gran-bibliotek/,2015-06-30
66789,Biblioteket i Brandbu,Oppland,Gran,"Storlinna, 2760 Brandbu",05.09 lørdag 10.00-14.00,60.420397,10.509177,http://valglokaler.no/valglokale-forhands/biblioteket-i-brandbu/,2015-06-30
66791,Gran rådhus,Oppland,Gran,"Rådhusvn.39, 2770 Jaren",10.08.-28.08. mandag-fredag 08.00-15.00  31.08.-10.09. mandag-torsdag 08.00-19.00  04.09. og 11.09. fredag 08.00-15.00,60.392738,10.560082,http://valglokaler.no/valglokale-forhands/gran-radhus/,2015-06-30
66802,Servicetorget i Jevnaker Samfunnshus,Oppland,Jevnaker,"Kirkegata 6, 3520 Jevnaker","10.08.-04.09., kl 09.00-15.00  Lørdag 05.09., kl 10.00-14.00  Mandag-torsdag 07.09.-10.09. kl 09.00-19.00  Fredag 11.09. kl 09.00-15.00",60.240727,10.385513,http://valglokaler.no/valglokale-forhands/servicetorget-14/,2015-08-04
66805,Kommunehuset,Oppland,Lesja,"Kommunehuset, 2665 Lesja",8:00 - 15:30 mandag - fredag,62.118255,8.863050,http://valglokaler.no/valglokale-forhands/kommuehuset/,2015-07-06
66816,Servicetorget,Oppland,Lillehammer,"Storgata 51, 2609 Lillehammer",Husk ta med legitimasjon og valgkort!,61.114749,10.467353,http://valglokaler.no/valglokale-forhands/servicetorget-15/,2015-06-30
66819,Midtgard,Oppland,Lom,"Servicetorg, 2686 Lom",Opningstid:  10.08. - 11.09.2015:  måndag-fredag kl. 08.00 - 15.30,61.83714589755465,8.570044040679932,http://valglokaler.no/valglokale-forhands/midtgard/,2015-08-11
66825,Lunner rådhus,Oppland,Lunner,"Sandsvegen 1, 2740 Roa",Mandag - fredag kl. 8.30 - 15.00  Lørdag 5.9.15 kl. 10.00 - 14.00  Tirsdag 8.9.15 kl. 8.30 - 19.00  Torsdag 10.9.15 kl. 8.30 - 19.00,60.294702,10.608567,http://valglokaler.no/valglokale-forhands/lunner-radhus/,2015-06-30
66832,Rådhuset servicetorget,Oppland,Nord-Aurdal,2900 Fagernes,,60.985341,9.236683,http://valglokaler.no/valglokale-forhands/radhuset-servicetorget/,2015-06-30
66837,Servicetorget – kommunehuset,Oppland,Nord-Fron,2640 Vinstra,Opningstider:  10.08 - 11.09.15:  Måndag - fredag: kl. 09.00 - 15.00.    Laurdag 05.09.15: kl. 10.00 - 14.00,,,http://valglokaler.no/valglokale-forhands/servicetorget-kommunehuset/,2015-06-30
