id,navn,fylke,kommune,addresse,aapningstider,lat,lon,url,sistEndret
66296,Furulund,Østfold,Aremark,1798 Aremark,"13.09.2015: kl 14:00-19:00, 14.09.2015: kl 09:00-19:00",59.246208,11.682766,http://valglokaler.no/valglokale/furulund/,2015-06-30
66299,Askim rådhus,Østfold,Askim,"Skolegata 12, 1830 Askim",14.09.2015: kl 09:00-21:00,59.584476,11.1609456,http://valglokaler.no/valglokale/askim-radhus/,2015-06-30
66302,Eidsberghallen,Østfold,Eidsberg,"Smedgata 19, 1850 Mysen","13.09.2015: kl 14:00-18:00, 14.09.2015: kl 10:00-21:00",59.554243,11.333685,http://valglokaler.no/valglokale/eidsberghallen/,2015-06-30
66303,Cicignon skole,Østfold,Fredrikstad,"Skolegt. 2, 1606 Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.207175,10.951024,http://valglokaler.no/valglokale/cicignon-skole/,2015-06-30
66304,Trosvik skole,Østfold,Fredrikstad,"Unnebergveien 19, 1613 Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.226084,10.926395,http://valglokaler.no/valglokale/trosvik-skole/,2015-06-30
66305,Tidl.rådhuset i Rolvsøy,Østfold,Fredrikstad,"Råkollveien 103, 1664 Rolvsøy","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.266623,11.004585,http://valglokaler.no/valglokale/tidl-radhuset-i-rolvsoy/,2015-06-30
66306,Torsnes skole,Østfold,Fredrikstad,"Toresvei 2, 1634 Gamle Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.186261,11.049573,http://valglokaler.no/valglokale/torsnes-skole/,2015-06-30
66307,Vestbygda skole,Østfold,Fredrikstad,"Lervikveien 9, 1626 Manstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.266271,10.773128,http://valglokaler.no/valglokale/vestbygda-skole/,2015-06-30
66308,Rød skole,Østfold,Fredrikstad,"Aaserudveien 17, 1621 Gressvik","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.207286,10.884302,http://valglokaler.no/valglokale/rod-skole/,2015-06-30
66309,Borge skole,Østfold,Fredrikstad,"Grimstadveien 3, 1655 Sellebakk","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.225072,11.046642,http://valglokaler.no/valglokale/borge-skole/,2015-06-30
66310,Årum skole,Østfold,Fredrikstad,"Kilevoldveien 22B, 1659 Torp","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.261680,11.092718,http://valglokaler.no/valglokale/arum-skole/,2015-06-30
66312,Sagabakken skole,Østfold,Fredrikstad,"Lundheim Alle 1, 1636 Gamle Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.218214,10.984319,http://valglokaler.no/valglokale/sagabakken-skole/,2015-06-30
66313,Trara skole,Østfold,Fredrikstad,"Glemmengt. 70, 1605 Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.219454,10.938978,http://valglokaler.no/valglokale/trara-skole/,2015-06-30
66314,Rød skole,Østfold,Fredrikstad,"Dueveien 2, 1679 Kråkerøy","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.195190,10.910460,http://valglokaler.no/valglokale/rod-skole-2/,2015-06-30
66315,Begby skole,Østfold,Fredrikstad,"Smaragdveien 4, 1639 Gamle Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.215655,11.010151,http://valglokaler.no/valglokale/begby-skole/,2015-06-30
66316,Nylende skole,Østfold,Fredrikstad,"Ringstadbakken 15, 1667 Rolvsøy","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.303570,10.974974,http://valglokaler.no/valglokale/nylende-skole/,2015-06-30
66317,Borgehallen,Østfold,Fredrikstad,"Borgeveien 48, 1653 Sellebakk","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.230747,11.001963,http://valglokaler.no/valglokale/borgehallen/,2015-06-30
66318,Gressvikhallen,Østfold,Fredrikstad,"Granliveien 18 B, 1621 Gressvik","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.226310,10.900697,http://valglokaler.no/valglokale/gressvikhallen/,2015-06-30
66319,Lisleby Samfunnshus,Østfold,Fredrikstad,"Ole Hansensvei 9, 1619 Fredrikstad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.232024,10.972291,http://valglokaler.no/valglokale/lisleby-samfunnshus/,2015-06-30
66320,Lunde skole,Østfold,Fredrikstad,"Lundebuen 14, 1676 Kråkerøy","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.161825,10.932277,http://valglokaler.no/valglokale/lunde-skole/,2015-06-30
66321,Bøndernes hus,Østfold,Fredrikstad,"Kolbergveien 5, 1621 Gressvik","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.256384,10.853758,http://valglokaler.no/valglokale/bondernes-hus/,2015-06-30
66322,Konservativen,Østfold,Halden,"Øvre Bankegt 5, 1771 Halden","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.122831,11.383842,http://valglokaler.no/valglokale/konservativen/,2015-06-30
66325,Låby skole – gymsalen,Østfold,Halden,"Likollvn 29, 1781 Halden","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.130709,11.364895,http://valglokaler.no/valglokale/laby-skole-gymsalen/,2015-06-30
66326,Hjortsberghallen,Østfold,Halden,"BRAvn 67, 1784 Halden","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.141354,11.382329,http://valglokaler.no/valglokale/hjortsberghallen/,2015-06-30
66327,Frelsesarméen Tistedal,Østfold,Halden,"Skolegt 11, 1792 Tistedal","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.125677,11.443961,http://valglokaler.no/valglokale/frelsesarmeen-tistedal/,2015-06-30
66328,Berg skole,Østfold,Halden,"Sørlivn 111, 1788 Berg i Østfold","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.124565,11.298741,http://valglokaler.no/valglokale/berg-skole/,2015-06-30
66329,Risum ungdomsskole – gymsalen,Østfold,Halden,"Kommandantvn 37, 1769 Halden","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",59.114874,11.406062,http://valglokaler.no/valglokale/risum-ungdomsskole-gymsalen/,2015-06-30
66330,Prestebakke samfunnshus,Østfold,Halden,1796 Kornsjø,"13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-20:00",58.990735,11.539872,http://valglokaler.no/valglokale/prestebakke-samfunnshus/,2015-06-30
66331,Ringvoll skole,Østfold,Hobøl,"Trollveien 16, 1827 Hobøl",14.09.2015: kl 09:00-21:00,59.556701,10.844691,http://valglokaler.no/valglokale/ringvoll-skole/,2015-06-30
66332,Tomter skole,Østfold,Hobøl,"Engen 4, 1825 Tomter",14.09.2015: kl 09:00-21:00,59.658081,11.003362,http://valglokaler.no/valglokale/tomter-skole/,2015-06-30
66334,Knapstad skole,Østfold,Hobøl,"Skoleveien 17, 1823 Knapstad",14.09.2015: kl 09:00-21:00,59.625479,11.023945,http://valglokaler.no/valglokale/knapstad-skole/,2015-06-30
66337,Åttekanten skole,Østfold,Hvaler,1684 Vesterøy,"13.09.2015: kl 15:00-20:00, 14.09.2015: kl 15:00-20:00",59.103524,10.873855,http://valglokaler.no/valglokale/attekanten-skole/,2015-06-30
66338,Floren skole,Østfold,Hvaler,1680 Skjærhalden,"13.09.2015: kl 15:00-20:00, 14.09.2015: kl 15:00-20:00",59.029103,11.031733,http://valglokaler.no/valglokale/floren-skole/,2015-06-30
66341,Marker Rådhus,Østfold,Marker,"Storgata 60, 1870 Ørje","13.09.2015: kl 14:00-18:00, 14.09.2015: kl 08:00-20:00",59.479833,11.659087,http://valglokaler.no/valglokale/marker-radhus/,2015-06-30
66342,Åvangen skole,Østfold,Moss,"Skredderveien 100, 1537 Moss",14.09.2015: kl 08:00-21:00,59.459013,10.696692,http://valglokaler.no/valglokale/avangen-skole/,2015-06-30
66343,Krapfoss skole,Østfold,Moss,"Anton Krogsvoldsvei 4, 1597 Moss",14.09.2015: kl 08:00-21:00,59.432987,10.681651,http://valglokaler.no/valglokale/krapfoss-skole/,2015-06-30
66344,Refsnes skole,Østfold,Moss,"Refsnesalleen 36, 1518 Moss",14.09.2015: kl 08:00-21:00,59.443068,10.620003,http://valglokaler.no/valglokale/refsnes-skole/,2015-06-30
66345,Samfunsshuset,Østfold,Moss,"Kirkegata 15, 1531 Moss",14.09.2015: kl 08:00-21:00,59.434427,10.659099,http://valglokaler.no/valglokale/samfunsshuset/,2015-06-30
66346,Ramberg skole,Østfold,Moss,"Bjerkealleen 34, 1512 Moss",14.09.2015: kl 08:00-21:00,59.442413,10.628157,http://valglokaler.no/valglokale/ramberg-skole/,2015-06-30
66347,Reier skole,Østfold,Moss,"Brageveien 9, 1517 Moss",14.09.2015: kl 08:00-21:00,59.426962,10.632191,http://valglokaler.no/valglokale/reier-skole/,2015-06-30
66349,Verket skole,Østfold,Moss,"Osloveien 25, 1534 Moss",14.09.2015: kl 08:00-21:00,59.445391,10.678689,http://valglokaler.no/valglokale/verket-skole/,2015-06-30
66350,Melløs skole,Østfold,Moss,"Roald Amundsensgt. 2, 1524 Moss",14.09.2015: kl 08:00-21:00,59.421374,10.66678,http://valglokaler.no/valglokale/mellos-skole/,2015-06-30
66351,Bøndernes Hus,Østfold,Råde,"Mosseveien 6, 1640 Råde","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 09:00-21:00",59.352461,10.87241,http://valglokaler.no/valglokale/bondernes-hus-2/,2015-06-30
66354,Spetalen skole,Østfold,Råde,"Andersrødveien 3, 1642 Saltnes","13.09.2015: kl 15:00-18:00, 14.09.2015: kl 09:00-21:00",59.297548,10.768046,http://valglokaler.no/valglokale/spetalen-skole/,2015-08-24
66356,Rakkestad kulturhus – Festsalen,Østfold,Rakkestad,"Rådhusveien 8, 1890 Rakkestad","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-21:00",59.428166,11.342719,http://valglokaler.no/valglokale/rakkestad-kulturhus-festsalen/,2015-06-30
66359,Degerneshallen,Østfold,Rakkestad,"Idrettsveien 8, 1892 Degernes","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-21:00",59.35666,11.42305,http://valglokaler.no/valglokale/degerneshallen/,2015-06-30
66361,Rømskog kommunehus,Østfold,Rømskog,"Engehaget, 1950 RØMSKOG","13.09.2015: kl 13:00-16:00, 14.09.2015: kl 08:00-16:00",59.749588,11.810756,http://valglokaler.no/valglokale/romskog-kommunehus/,2015-06-30
66362,Halmstad barneskole,Østfold,Rygge,"Skoleveien 4, 1580 Rygge",14.09.2015: kl 09:00-21:00,59.380806,10.744449,http://valglokaler.no/valglokale/halmstad-barneskole/,2015-06-30
66363,Vang skole,Østfold,Rygge,"Vesteråsveien 45, 1570 Dilling",14.09.2015: kl 09:00-21:00,59.382857,10.689805,http://valglokaler.no/valglokale/vang-skole/,2015-06-30
66365,Larkollen skole,Østfold,Rygge,"Støtvigveien 59, 1560 Larkollen",14.09.2015: kl 09:00-21:00,59.333028,10.671802,http://valglokaler.no/valglokale/larkollen-skole/,2015-06-30
66366,Øreåshallen,Østfold,Rygge,"Øreåsveien 9, 1528 Moss",14.09.2015: kl 09:00-21:00,59.419955,10.692852,http://valglokaler.no/valglokale/oreashallen/,2015-06-30
66367,Ekholt barneskole,Østfold,Rygge,"Ekholtveien 69, 1526 Moss",14.09.2015: kl 09:00-21:00,59.41109,10.679054,http://valglokaler.no/valglokale/ekholt-barneskole/,2015-06-30
66368,Hafslundsøy skole – gymsalen,Østfold,Sarpsborg,"Hagastuveien 60, 1734 Hafslundsøy","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.285795,11.146252,http://valglokaler.no/valglokale/hafslundsoy-skole-gymsalen/,2015-06-30
66369,Skjeberg adm.bygg,Østfold,Sarpsborg,"Rådhusveien 17, 1739 Borgenhaugen","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.266915,11.169523,http://valglokaler.no/valglokale/skjeberg-adm-bygg/,2015-06-30
66370,Lande bosenter,Østfold,Sarpsborg,"Råkilveien 35, 1710 Sarpsborg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.294802,11.102157,http://valglokaler.no/valglokale/lande-bosenter/,2015-06-30
66371,Tindlundhallen,Østfold,Sarpsborg,"Myrstadveien 2, 1718 Greåker","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.268266,11.04597,http://valglokaler.no/valglokale/tindlundhallen/,2015-06-30
66372,Ullerøy skole,Østfold,Sarpsborg,"Røaveien 461, 1747 Skjeberg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.166192,11.14497,http://valglokaler.no/valglokale/ulleroy-skole/,2015-06-30
66373,Alvimhaugen skole bibl.,Østfold,Sarpsborg,"Utsiktsveien 35, 1725 Sarpsborg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.271517,11.088177,http://valglokaler.no/valglokale/alvimhaugen-skole-bibl/,2015-06-30
66374,Sarpsborg rådhus,Østfold,Sarpsborg,"Glengsgata 38, 1706 Sarpsborg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.281498,11.111609,http://valglokaler.no/valglokale/sarpsborg-radhus/,2015-06-30
66375,Sandbakken skole gymsal,Østfold,Sarpsborg,"Skjebergveien 165, 1743 Klavestadhaugen","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.248075,11.180145,http://valglokaler.no/valglokale/sandbakken-skole-gymsal/,2015-06-30
66376,Grålum barneskole – teorirom ved Grålumhallen,Østfold,Sarpsborg,"Grålumveien 203, 1712 Grålum","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.291101,11.05885,http://valglokaler.no/valglokale/gralum-barneskole-teorirom-ved-gralumhallen/,2015-06-30
66377,Hafslund barneskole – gymsalen,Østfold,Sarpsborg,"Ryesvei 3, 1738 Borgenhaugen","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.271681,11.142282,http://valglokaler.no/valglokale/hafslund-barneskole-gymsalen/,2015-06-30
66379,Kurland skole gymsalen,Østfold,Sarpsborg,"Per Gyntveien 7, 1709 Sarpsborg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.294912,11.110557,http://valglokaler.no/valglokale/kurland-skole-gymsalen/,2015-06-30
66381,Hornnes skole gymsal,Østfold,Sarpsborg,"Skolebakken 5, 1746 Skjeberg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.208645,11.192837,http://valglokaler.no/valglokale/hornnes-skole-gymsal/,2015-06-30
66382,Bygdehallen,Østfold,Sarpsborg,"Ingaveien 31, 1735 Varteig","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.350844,11.182966,http://valglokaler.no/valglokale/bygdehallen/,2015-06-30
66384,Jelsnes skole – gymsalen,Østfold,Sarpsborg,"Jelsnesveien 820, 1708 Sarpsborg","13.09.2015: kl 12:00-18:00, 14.09.2015: kl 10:00-21:00",59.375212,11.165199,http://valglokaler.no/valglokale/jelsnes-skole-gymsalen/,2015-06-30
66385,Skiptvet Kommunehus,Østfold,Skiptvet,"Storveien 28, 1816 Skiptvet","13.09.2015: kl 14:00-18:00, 14.09.2015: kl 10:00-21:00",59.477752,11.161809,http://valglokaler.no/valglokale/skiptvet-kommunehus/,2015-06-30
66389,Fjellheim,Østfold,Spydeberg,"Stasjonsgata 35, 1820 Spydeberg","13.09.2015: kl 16:00-21:00, 14.09.2015: kl 09:00-21:00",59.620265,11.080399,http://valglokaler.no/valglokale/fjellheim/,2015-06-30
66390,Kommunehuset,Østfold,Trøgstad,"Kirkeveien 17, 1860 Trøgstad","13.09.2015: kl 14:00-18:00, 14.09.2015: kl 10:00-20:00",59.641387,11.315253,http://valglokaler.no/valglokale/kommunehuset/,2015-06-30
66394,Fredheim,Østfold,Våler,1593 Svinndal,14.09.2015: kl 10:00-21:00,59.425872,11.008917,http://valglokaler.no/valglokale/fredheim/,2015-08-11
66395,Våler Herredshus,Østfold,Våler,"Kjosveien 1, 1592 Våler",14.09.2015: kl 10:00-21:00,59.488656,10.865408,http://valglokaler.no/valglokale/valer-herredshus/,2015-06-30
66396,Våk skole,Østfold,Våler,"Karl Toverudsvei 10, 1591 Sperrebotn",14.09.2015: kl 10:00-21:00,59.461402,10.79923,http://valglokaler.no/valglokale/vak-skole/,2015-06-30
66398,Brønnerud skole,Akershus,Ås,"Gymsalen,Drøbakveien 63, 1430 Ås","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-21:00",59.664109,10.750762,http://valglokaler.no/valglokale/bronnerud-skole/,2015-06-30
66399,Nordbytun ungdomsskole,Akershus,Ås,"Aulaen,Emily Kirkeruds vei 6, 1407 Vinterbro","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-21:00",59.725477,10.763808,http://valglokaler.no/valglokale/nordbytun-ungdomsskole/,2015-06-30
66400,Rustad skole,Akershus,Ås,"Gymsalen,Drottveien 20, 1430 Ås","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-21:00",59.666332,10.811550,http://valglokaler.no/valglokale/rustad-skole/,2015-06-30
66403,Ås kulturhus,Akershus,Ås,"Kinofoajeen,Moerveien 1, 1430 Ås","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-21:00",59.664133,10.791094,http://valglokaler.no/valglokale/as-kulturhus/,2015-06-30
66404,Granheimtunet,Akershus,Ås,"Nordby eldresenter,Granheimtunet 3, 1406 Ski","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-21:00",59.719030,10.801017,http://valglokaler.no/valglokale/granheimtunet/,2015-06-30
66405,Kroer skole,Akershus,Ås,"Gymsalen,Vollholen 39, 1430 Ås","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 09:00-21:00",59.633054,10.848331,http://valglokaler.no/valglokale/kroer-skole/,2015-06-30
66406,Solvang ungdomsskole,Akershus,Asker,"Solvangveien 32, 1383 Asker",14.09.2015: kl 09:00-21:00,59.839955,10.424997,http://valglokaler.no/valglokale/solvang-ungdomsskole/,2015-06-30
66408,Vollen ungdomsskole,Akershus,Asker,"Håkavikveien 45, 1390 Vollen",14.09.2015: kl 09:00-21:00,59.801059,10.489559,http://valglokaler.no/valglokale/vollen-ungdomsskole/,2015-06-30
66409,Nesbru videregående skole,Akershus,Asker,"Halvard Torgersens vei 8, 1396 Billingstad",14.09.2015: kl 09:00-21:00,59.867202,10.485277,http://valglokaler.no/valglokale/nesbru-videregaende-skole/,2015-06-30
66410,Borgen ungdomsskole,Akershus,Asker,"Vardefaret 4, 1388 Borgen",14.09.2015: kl 09:00-21:00,59.826575,10.419623,http://valglokaler.no/valglokale/borgen-ungdomsskole/,2015-07-02
66411,Hofstad barneskole,Akershus,Asker,"Hofstadgata 14, 1384 Asker",14.09.2015: kl 09:00-21:00,59.848033,10.472482,http://valglokaler.no/valglokale/hofstad-barneskole/,2015-06-30
66412,Leikvollhallen,Akershus,Asker,"Brages vei 5, 1387 Asker",14.09.2015: kl 09:00-21:00,59.825198,10.443151,http://valglokaler.no/valglokale/leikvollhallen/,2015-06-30
66413,Nesøya barneskole,Akershus,Asker,"Rosenkrantz vei 40, 1397 Nesøya",14.09.2015: kl 09:00-21:00,59.869417,10.517779,http://valglokaler.no/valglokale/nesoya-barneskole/,2015-06-30
66414,Hovedgården ungdomsskole,Akershus,Asker,"Heggedalsbakken 11, 1389 Heggedal",14.09.2015: kl 09:00-21:00,59.784978,10.436285,http://valglokaler.no/valglokale/hovedgarden-ungdomsskole/,2015-06-30
66416,Bjørkelangen sportshall,Akershus,Aurskog-Høland,"Haldenveien 45, 1940 Bjørkelangen","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",59.883106,11.559809,http://valglokaler.no/valglokale/bjorkelangen-sportshall/,2015-07-06
66417,Leikvin,Akershus,Aurskog-Høland,"Løkenalleen 1, 1960 Løken","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",,,http://valglokaler.no/valglokale/leikvin/,2015-06-30
66418,Haneborg skole,Akershus,Aurskog-Høland,"Nordre Mangen vei 27, 1930 Aurskog","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",,,http://valglokaler.no/valglokale/haneborg-skole/,2015-06-30
66419,Gamle biblioteket,Akershus,Aurskog-Høland,"Tønnebergveien 2, 1970 Hemnes","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",,,http://valglokaler.no/valglokale/gamle-biblioteket/,2015-06-30
66420,Setskog oppvekstsenter,Akershus,Aurskog-Høland,"Mosebyveien 4, 1954 Setskog","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",,,http://valglokaler.no/valglokale/setskog-oppvekstsenter/,2015-06-30
66421,Aurskoghallen,Akershus,Aurskog-Høland,"Aurveien 41, 1930 Aurskog","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 12:00-21:00",,,http://valglokaler.no/valglokale/aurskoghallen/,2015-06-30
66422,Hosle skole,Akershus,Bærum,"Bispeveien 73, 1362 Hosle",14.09.2015: kl 09:00-21:00,59.934306,10.584579,http://valglokaler.no/valglokale/hosle-skole/,2015-06-30
66424,Skui skole,Akershus,Bærum,"Ringeriksveien 242, 1340 Skui",14.09.2015: kl 09:00-21:00,59.927620,10.447796,http://valglokaler.no/valglokale/skui-skole/,2015-06-30
66426,Bryn skole,Akershus,Bærum,"Bryn skolevei 7, 1348 Rykkinn",14.09.2015: kl 09:00-21:00,59.920720,10.495507,http://valglokaler.no/valglokale/bryn-skole/,2015-06-30
66427,Levre skole,Akershus,Bærum,"Levre skolevei 6, 1346 Gjettum",,59.906694,10.510483,http://valglokaler.no/valglokale/levre-skole/,2015-06-30
66428,Jong skole,Akershus,Bærum,"Jongssvingen 5, 1337 Sandvika",14.09.2015: kl 09:00-21:00,59.887592,10.510142,http://valglokaler.no/valglokale/jong-skole/,2015-06-30
66429,Tanum skole,Akershus,Bærum,"Tanumveien 69, 1341 Slependen",14.09.2015: kl 09:00-21:00,59.885500,10.476921,http://valglokaler.no/valglokale/tanum-skole/,2015-06-30
66430,Stabekk videregående skole,Akershus,Bærum,"Gml. Drammensvei 15, 1369 Stabekk",14.09.2015: kl 09:00-21:00,59.910196,10.617239,http://valglokaler.no/valglokale/stabekk-videregaende-skole/,2015-06-30
66431,Løkeberg skole,Akershus,Bærum,"Bærumsveien 340, 1344 Haslum",14.09.2015: kl 09:00-21:00,59.909902,10.547647,http://valglokaler.no/valglokale/lokeberg-skole/,2015-06-30
66432,Rykkinn skole avd. Gommerud,Akershus,Bærum,"Stian Kristensens vei 114, 1348 Rykkinn",14.09.2015: kl 09:00-21:00,59.930165,10.481538,http://valglokaler.no/valglokale/rykkinn-skole-avd-gommerud/,2015-06-30
66433,Storøya grendesenter,Akershus,Bærum,"Forneburingen 300, 1364 Fornebu",14.09.2015: kl 09:00-21:00,59.894419,10.611160,http://valglokaler.no/valglokale/storoya-grendesenter/,2015-06-30
66434,Høvik skole,Akershus,Bærum,"Gamle Drammens vei 119, 1363 Høvik",14.09.2015: kl 09:00-21:00,59.902485,10.572033,http://valglokaler.no/valglokale/hovik-skole/,2015-06-30
66435,Bekkestua bibliotek,Akershus,Bærum,"Gamle Ringeriksvei 44, 1357 Bekkestua",14.09.2015: kl 09:00-21:00,59.917912,10.584714,http://valglokaler.no/valglokale/bekkestua-bibliotek/,2015-06-30
66436,Sandvika videregående skole,Akershus,Bærum,"Elias Smiths vei 15, 1337 Sandvika",14.09.2015: kl 09:00-21:00,59.893426,10.517885,http://valglokaler.no/valglokale/sandvika-videregaende-skole/,2015-06-30
66437,Grav skole,Akershus,Bærum,"Hosleveien 24, 1358 Jar",14.09.2015: kl 09:00-21:00,59.928443,10.608915,http://valglokaler.no/valglokale/grav-skole/,2015-06-30
66439,Eiksmarka skole,Akershus,Bærum,"Niels Leuchs vei 56, 1359 Eiksmarka",14.09.2015: kl 09:00-21:00,59.948172,10.623712,http://valglokaler.no/valglokale/eiksmarka-skole/,2015-06-30
66440,Lesterud skole,Akershus,Bærum,"Grorudenga 1, 1350 Lommedalen",14.09.2015: kl 09:00-21:00,59.949236,10.512257,http://valglokaler.no/valglokale/lesterud-skole/,2015-06-30
66441,Fløygir ungdomslokale,Akershus,Eidsvoll,"Bamrudvegen 5, 2093 Feiring","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.482820,11.154569,http://valglokaler.no/valglokale/floygir-ungdomslokale/,2015-06-30
66445,Råholt skole,Akershus,Eidsvoll,"Martin Johansens veg 85, 2070 Råholt","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.273762,11.188427,http://valglokaler.no/valglokale/raholt-skole/,2015-06-30
66446,Finstad skole,Akershus,Eidsvoll,"Løkenvegen 6, 2080 Eidsvoll","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.28677,11.241117,http://valglokaler.no/valglokale/finstad-skole/,2015-06-30
66447,Langset skole,Akershus,Eidsvoll,"Dorrvegen 16, 2092 Minnesund","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.403379,11.240129,http://valglokaler.no/valglokale/langset-skole/,2015-06-30
66448,Ås skole,Akershus,Eidsvoll,"Eidsvollvegen 11, 2080 Eidsvoll","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.329684,11.215147,http://valglokaler.no/valglokale/as-skole/,2015-06-30
66449,Vilberg skole,Akershus,Eidsvoll,"Tynsåkvegen 2, 2080 Eidsvoll","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.332008,11.261394,http://valglokaler.no/valglokale/vilberg-skole/,2015-06-30
66450,Eidsvoll Verk skole,Akershus,Eidsvoll,"Furulundsgutua 8, 2074 Eidsvoll Verk","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.293966,11.158794,http://valglokaler.no/valglokale/eidsvoll-verk-skole/,2015-06-30
66451,Dal skole,Akershus,Eidsvoll,"Hjeravegen 5, 2072 Dal","13.09.2015: kl 16:00-20:00, 14.09.2015: kl 10:00-20:00",60.254075,11.200926,http://valglokaler.no/valglokale/dal-skole/,2015-06-30
66452,Mjærhallen,Akershus,Enebakk,"Lillestrømveien 31, 1914 Ytre Enebakk","13.09.2015: kl 13:00-18:00, 14.09.2015: kl 09:00-21:00",59.724800,11.059800,http://valglokaler.no/valglokale/mjaerhallen/,2015-06-30
66453,Enebakk herredshus,Akershus,Enebakk,"Prestegårdsveien 4, 1912 Enebakk","13.09.2015: kl 13:00-18:00, 14.09.2015: kl 09:00-21:00",59.764200,11.144800,http://valglokaler.no/valglokale/enebakk-herredshus/,2015-06-30
66455,Flateby samfunnshus,Akershus,Enebakk,"Borgengrenda 1, 1911 Flateby","13.09.2015: kl 13:00-18:00, 14.09.2015: kl 09:00-21:00",59.830950,11.154200,http://valglokaler.no/valglokale/flateby-samfunnshus/,2015-06-30
